question_id,related_comment_id,jaccard_distance,length_difference,cosine_similarity,bigram_similarity,w2v_cosine_similarity,relevance
Q310,Q310_R33_C7,0.877,136,0.955,0.97,0.413,Bad
Q310,Q310_R33_C8,0.946,139,0.859,1.0,0.224,Bad
Q310,Q310_R33_C9,0.915,71,0.933,1.0,0.37,PotentiallyUseful
Q310,Q310_R33_C10,0.927,119,0.916,1.0,0.367,Bad
Q310,Q310_R35_C1,0.895,129,0.789,1.0,0.393,Bad
Q310,Q310_R35_C2,0.932,108,0.89,1.0,0.321,Bad
Q310,Q310_R35_C3,0.877,7,0.941,1.0,0.402,Bad
Q310,Q310_R35_C4,0.92,218,0.946,0.991,0.408,Bad
Q310,Q310_R35_C5,0.912,380,0.938,0.993,0.306,PotentiallyUseful
Q310,Q310_R35_C6,0.909,35,0.918,1.0,0.23,PotentiallyUseful
Q310,Q310_R35_C7,0.915,52,0.896,1.0,0.195,Bad
Q310,Q310_R35_C8,0.875,62,0.952,0.982,0.647,Bad
Q310,Q310_R35_C9,0.918,286,0.955,1.0,0.333,PotentiallyUseful
Q310,Q310_R35_C10,0.927,15,0.91,1.0,0.388,Bad
Q310,Q310_R37_C1,0.877,3,0.9,1.0,0.181,Bad
Q310,Q310_R37_C2,0.903,11,0.928,1.0,0.342,Bad
Q310,Q310_R37_C3,0.851,78,0.946,1.0,0.612,Bad
Q310,Q310_R37_C4,0.906,25,0.946,1.0,0.272,PotentiallyUseful
Q310,Q310_R37_C5,0.898,11,0.929,1.0,0.245,Bad
Q310,Q310_R37_C6,0.911,99,0.863,0.98,0.161,Bad
Q310,Q310_R37_C7,0.896,119,0.962,1.0,0.289,Bad
Q310,Q310_R37_C8,0.902,42,0.922,1.0,0.293,Bad
Q310,Q310_R37_C9,0.857,20,0.94,0.985,0.409,Bad
Q310,Q310_R37_C10,0.906,40,0.932,0.984,0.349,Bad
Q310,Q310_R45_C1,0.951,116,0.879,1.0,0.412,Bad
Q310,Q310_R45_C2,0.974,139,0.807,1.0,0.225,Bad
Q310,Q310_R45_C3,0.976,126,0.866,1.0,0.503,Good
Q310,Q310_R45_C4,1.0,156,0.553,1.0,-0.066,Bad
Q310,Q310_R45_C5,0.887,18,0.923,1.0,0.399,PotentiallyUseful
Q310,Q310_R45_C6,0.974,113,0.0,1.0,0.062,PotentiallyUseful
Q310,Q310_R45_C7,0.981,77,0.885,1.0,0.202,PotentiallyUseful
Q310,Q310_R45_C8,1.0,111,0.813,1.0,-0.012,PotentiallyUseful
Q310,Q310_R45_C9,0.964,36,0.929,1.0,0.178,Bad
Q310,Q310_R45_C10,0.964,36,0.929,1.0,0.178,Bad
Q310,Q310_R52_C1,0.932,16,0.917,1.0,0.377,Bad
Q310,Q310_R52_C2,0.897,236,0.958,0.966,0.322,Bad
Q310,Q310_R52_C3,0.896,67,0.947,0.988,0.27,Bad
Q310,Q310_R52_C4,0.918,71,0.94,1.0,0.349,Bad
Q310,Q310_R52_C5,0.917,67,0.962,0.989,0.401,Bad
Q310,Q310_R52_C6,0.928,50,0.948,0.988,0.36,Bad
Q310,Q310_R52_C7,0.976,133,0.865,1.0,0.109,Bad
Q310,Q310_R52_C8,0.889,306,0.959,0.993,0.332,Bad
Q310,Q310_R52_C9,0.932,794,0.966,0.987,0.161,PotentiallyUseful
Q310,Q310_R52_C10,0.932,331,0.957,0.986,0.394,PotentiallyUseful
Q310,Q310_R60_C1,0.953,28,0.855,1.0,0.256,Bad
Q310,Q310_R60_C2,0.92,60,0.933,1.0,0.391,Bad
Q310,Q310_R60_C3,0.881,98,0.886,0.98,0.504,PotentiallyUseful
Q310,Q310_R60_C4,0.929,16,0.928,1.0,0.401,Bad
Q310,Q310_R60_C5,0.942,69,0.948,1.0,0.314,Bad
Q310,Q310_R60_C6,0.942,69,0.948,1.0,0.314,Bad
Q310,Q310_R60_C7,0.98,53,0.902,1.0,0.371,Bad
Q310,Q310_R60_C8,1.0,122,0.856,1.0,0.018,Bad
Q310,Q310_R60_C9,1.0,124,0.817,1.0,0.083,Bad
Q310,Q310_R60_C10,0.938,64,0.892,1.0,0.228,Bad
Q310,Q310_R78_C1,0.927,41,0.941,0.985,0.267,Bad
Q310,Q310_R78_C2,0.833,57,0.955,0.982,0.442,Bad
Q310,Q310_R78_C3,0.893,123,0.955,0.99,0.459,Bad
Q310,Q310_R78_C4,0.883,28,0.933,1.0,0.361,Bad
Q310,Q310_R78_C5,0.873,63,0.954,0.988,0.432,Bad
Q310,Q310_R78_C6,0.911,81,0.928,1.0,0.386,Bad
Q310,Q310_R78_C7,0.897,217,0.953,1.0,0.437,Bad
Q310,Q310_R78_C8,0.948,5,0.935,1.0,0.394,Bad
Q310,Q310_R78_C9,0.88,40,0.939,0.983,0.331,Bad
Q310,Q310_R78_C10,0.907,102,0.923,1.0,0.463,Bad
Q311,Q311_R7_C1,0.97,29,0.705,1.0,-0.09,Bad
Q311,Q311_R7_C2,0.882,145,0.965,1.0,0.588,Bad
Q311,Q311_R7_C3,0.9,43,0.905,1.0,0.59,Good
Q311,Q311_R7_C4,0.86,3,0.925,1.0,0.51,Bad
Q311,Q311_R7_C5,0.923,54,0.891,1.0,0.484,Good
Q311,Q311_R7_C6,0.931,104,0.842,1.0,0.376,Bad
Q311,Q311_R7_C7,0.94,15,0.904,1.0,0.246,Bad
Q311,Q311_R7_C8,0.925,37,0.914,1.0,0.279,Bad
Q311,Q311_R7_C9,0.964,115,0.567,1.0,-0.131,Bad
Q311,Q311_R7_C10,0.88,42,0.938,1.0,0.299,Bad
Q311,Q311_R9_C1,0.833,22,0.969,1.0,0.667,Bad
Q311,Q311_R9_C2,0.971,90,0.82,1.0,0.374,Bad
Q311,Q311_R9_C3,0.857,64,0.921,1.0,0.604,PotentiallyUseful
Q311,Q311_R9_C4,1.0,107,0.781,1.0,0.187,PotentiallyUseful
Q311,Q311_R9_C5,0.935,102,0.896,1.0,0.244,PotentiallyUseful
Q311,Q311_R9_C6,0.935,20,0.934,1.0,0.507,Bad
Q311,Q311_R9_C7,0.892,270,0.946,1.0,0.301,PotentiallyUseful
Q311,Q311_R9_C8,0.939,56,0.87,1.0,0.457,Good
Q311,Q311_R9_C9,0.887,84,0.939,1.0,0.349,PotentiallyUseful
Q311,Q311_R9_C10,0.885,54,0.939,0.984,0.398,PotentiallyUseful
Q311,Q311_R24_C1,0.941,72,0.908,1.0,0.347,PotentiallyUseful
Q311,Q311_R24_C2,0.901,170,0.941,1.0,0.366,PotentiallyUseful
Q311,Q311_R24_C3,1.0,110,0.0,1.0,0.026,PotentiallyUseful
Q311,Q311_R24_C4,1.0,110,0.0,1.0,0.026,PotentiallyUseful
Q311,Q311_R24_C5,0.879,70,0.906,1.0,0.53,PotentiallyUseful
Q311,Q311_R24_C6,1.0,74,0.845,1.0,0.244,PotentiallyUseful
Q311,Q311_R24_C7,0.848,68,0.907,0.973,0.613,PotentiallyUseful
Q311,Q311_R24_C8,0.969,94,0.826,1.0,0.316,PotentiallyUseful
Q311,Q311_R24_C9,0.909,71,0.83,0.984,0.484,PotentiallyUseful
Q311,Q311_R24_C10,0.903,87,0.864,1.0,0.4,PotentiallyUseful
Q311,Q311_R31_C1,0.855,183,0.932,1.0,0.405,PotentiallyUseful
Q311,Q311_R31_C2,0.925,47,0.917,1.0,0.248,Bad
Q311,Q311_R31_C3,0.898,737,0.912,1.0,0.173,PotentiallyUseful
Q311,Q311_R31_C4,0.933,143,0.869,1.0,0.186,PotentiallyUseful
Q311,Q311_R31_C5,0.851,237,0.916,1.0,0.448,PotentiallyUseful
Q311,Q311_R31_C6,0.91,149,0.96,1.0,0.428,Bad
Q311,Q311_R31_C7,0.938,11,0.947,1.0,0.449,Bad
Q311,Q311_R31_C8,0.938,4,0.937,1.0,0.301,Bad
Q311,Q311_R31_C9,0.912,599,0.952,1.0,0.371,Bad
Q311,Q311_R31_C10,0.894,139,0.954,1.0,0.362,Bad
Q311,Q311_R37_C1,0.935,107,0.696,1.0,0.384,Bad
Q311,Q311_R37_C2,0.919,49,0.911,1.0,0.36,Bad
Q311,Q311_R37_C3,0.921,130,0.955,1.0,0.364,Bad
Q311,Q311_R37_C4,0.925,37,0.889,1.0,0.388,Bad
Q311,Q311_R37_C5,0.871,109,0.931,1.0,0.345,Bad
Q311,Q311_R37_C6,0.906,54,0.926,1.0,0.321,Bad
Q311,Q311_R37_C7,0.929,31,0.928,1.0,0.339,Bad
Q311,Q311_R37_C8,0.915,12,0.909,1.0,0.466,Bad
Q311,Q311_R37_C9,0.941,877,0.932,0.99,0.251,Bad
Q311,Q311_R37_C10,0.905,10,0.925,1.0,0.344,Bad
Q311,Q311_R48_C1,1.0,112,0.799,1.0,-0.106,Bad
Q311,Q311_R48_C2,0.971,73,0.877,1.0,0.247,PotentiallyUseful
Q311,Q311_R48_C3,0.968,103,0.818,1.0,0.319,PotentiallyUseful
Q311,Q311_R48_C4,0.956,29,0.853,1.0,0.24,Bad
Q311,Q311_R48_C5,0.879,382,0.961,0.976,0.394,PotentiallyUseful
Q311,Q311_R48_C6,0.912,74,0.853,1.0,0.167,Bad
Q311,Q311_R48_C7,0.912,74,0.853,1.0,0.167,Bad
Q311,Q311_R48_C8,0.857,271,0.952,0.98,0.283,PotentiallyUseful
Q311,Q311_R48_C9,0.857,237,0.909,0.99,0.253,Bad
Q311,Q311_R48_C10,0.95,105,0.896,1.0,0.152,Bad
Q311,Q311_R49_C1,0.816,85,0.944,1.0,0.682,PotentiallyUseful
Q311,Q311_R49_C2,0.907,80,0.907,0.984,0.033,Bad
Q311,Q311_R49_C3,0.891,9,0.953,1.0,0.554,Bad
Q311,Q311_R49_C4,0.796,66,0.947,0.985,0.525,Bad
Q311,Q311_R49_C5,0.913,499,0.959,0.993,0.473,Bad
Q311,Q311_R49_C6,0.887,61,0.951,1.0,0.476,Bad
Q311,Q311_R49_C7,0.887,73,0.954,1.0,0.486,Bad
Q311,Q311_R49_C8,0.843,53,0.953,1.0,0.574,Bad
Q311,Q311_R49_C9,0.906,52,0.947,0.984,0.506,Bad
Q311,Q311_R49_C10,0.833,11,0.903,1.0,0.299,Bad
Q311,Q311_R51_C1,0.907,17,0.952,1.0,0.636,Bad
Q311,Q311_R51_C2,0.907,17,0.952,1.0,0.636,Bad
Q311,Q311_R51_C3,0.904,53,0.955,0.984,0.599,PotentiallyUseful
Q311,Q311_R51_C4,0.855,75,0.948,1.0,0.45,PotentiallyUseful
Q311,Q311_R51_C5,0.922,15,0.94,1.0,0.66,PotentiallyUseful
Q311,Q311_R51_C6,0.867,113,0.947,1.0,0.37,PotentiallyUseful
Q311,Q311_R51_C7,0.926,46,0.921,1.0,0.278,PotentiallyUseful
Q311,Q311_R51_C8,0.96,20,0.911,1.0,0.389,PotentiallyUseful
Q311,Q311_R51_C9,0.863,126,0.914,1.0,0.245,PotentiallyUseful
Q311,Q311_R51_C10,0.875,91,0.944,1.0,0.55,PotentiallyUseful
Q311,Q311_R60_C1,0.946,57,0.896,1.0,0.475,PotentiallyUseful
Q311,Q311_R60_C2,0.889,40,0.957,1.0,0.412,PotentiallyUseful
Q311,Q311_R60_C3,0.922,33,0.947,1.0,0.493,Bad
Q311,Q311_R60_C4,0.831,241,0.954,0.969,0.567,PotentiallyUseful
Q311,Q311_R60_C5,0.904,877,0.958,0.981,0.345,PotentiallyUseful
Q311,Q311_R60_C6,0.919,767,0.963,1.0,0.472,PotentiallyUseful
Q311,Q311_R60_C7,0.866,163,0.94,0.989,0.214,PotentiallyUseful
Q311,Q311_R60_C8,0.836,102,0.959,1.0,0.56,Bad
Q311,Q311_R60_C9,0.93,6,0.909,1.0,0.314,Bad
Q311,Q311_R60_C10,0.923,554,0.953,0.993,0.147,PotentiallyUseful
Q311,Q311_R61_C1,0.884,7,0.909,1.0,0.45,PotentiallyUseful
Q311,Q311_R61_C2,0.925,272,0.927,1.0,0.254,PotentiallyUseful
Q311,Q311_R61_C3,0.943,51,0.895,1.0,0.334,Bad
Q311,Q311_R61_C4,0.871,227,0.952,1.0,0.535,PotentiallyUseful
Q311,Q311_R61_C5,0.933,99,0.835,1.0,0.395,PotentiallyUseful
Q311,Q311_R61_C6,0.879,114,0.923,1.0,0.443,PotentiallyUseful
Q311,Q311_R61_C7,0.847,343,0.959,0.983,0.515,PotentiallyUseful
Q311,Q311_R61_C8,0.882,52,0.854,1.0,0.214,PotentiallyUseful
Q311,Q311_R61_C9,0.905,239,0.942,1.0,0.35,PotentiallyUseful
Q311,Q311_R61_C10,0.916,409,0.939,1.0,0.169,PotentiallyUseful
Q312,Q312_R6_C1,0.98,258,0.885,1.0,0.466,Bad
Q312,Q312_R6_C2,0.949,207,0.913,1.0,0.308,Bad
Q312,Q312_R6_C3,0.918,185,0.917,1.0,0.465,Bad
Q312,Q312_R6_C4,0.9,68,0.964,1.0,0.592,PotentiallyUseful
Q312,Q312_R6_C5,0.911,25,0.965,0.992,0.473,PotentiallyUseful
Q312,Q312_R6_C6,0.871,36,0.968,0.991,0.615,PotentiallyUseful
Q312,Q312_R6_C7,0.919,381,0.954,0.994,0.532,PotentiallyUseful
Q312,Q312_R6_C8,1.0,267,0.0,1.0,-0.074,Bad
Q312,Q312_R6_C9,0.892,38,0.972,1.0,0.666,Bad
Q312,Q312_R6_C10,0.896,129,0.951,1.0,0.541,PotentiallyUseful
Q312,Q312_R13_C1,0.947,87,0.933,1.0,0.542,PotentiallyUseful
Q312,Q312_R13_C2,0.957,68,0.95,1.0,0.401,PotentiallyUseful
Q312,Q312_R13_C3,0.957,142,0.946,1.0,0.518,PotentiallyUseful
Q312,Q312_R13_C4,0.962,250,0.9,1.0,0.392,PotentiallyUseful
Q312,Q312_R13_C5,0.912,199,0.95,1.0,0.53,PotentiallyUseful
Q312,Q312_R13_C6,0.877,9,0.943,0.991,0.502,PotentiallyUseful
Q312,Q312_R13_C7,0.966,229,0.937,1.0,0.386,Bad
Q312,Q312_R13_C8,0.894,130,0.966,0.984,0.427,Bad
Q312,Q312_R13_C9,0.943,107,0.898,1.0,0.142,Bad
Q312,Q312_R13_C10,0.933,81,0.915,1.0,0.331,PotentiallyUseful
Q312,Q312_R19_C1,0.963,237,0.928,1.0,0.323,Bad
Q312,Q312_R19_C2,0.934,198,0.91,1.0,0.571,Bad
Q312,Q312_R19_C3,0.918,191,0.958,0.986,0.589,Bad
Q312,Q312_R19_C4,0.88,48,0.924,0.991,0.327,Bad
Q312,Q312_R19_C5,0.949,185,0.918,1.0,0.271,Bad
Q312,Q312_R19_C6,0.981,245,0.813,1.0,0.278,Bad
Q312,Q312_R19_C7,0.915,206,0.89,1.0,0.253,Bad
Q312,Q312_R19_C8,0.934,178,0.89,1.0,0.378,Bad
Q312,Q312_R19_C9,0.924,151,0.929,1.0,0.462,PotentiallyUseful
Q312,Q312_R19_C10,0.922,722,0.916,1.0,0.183,Bad
Q312,Q312_R31_C1,0.952,204,0.879,1.0,0.313,Bad
Q312,Q312_R31_C2,0.844,73,0.954,1.0,0.571,PotentiallyUseful
Q312,Q312_R31_C3,0.98,264,0.773,1.0,0.313,Bad
Q312,Q312_R31_C4,0.847,62,0.971,1.0,0.652,Bad
Q312,Q312_R31_C5,0.901,114,0.973,1.0,0.644,Bad
Q312,Q312_R31_C6,0.885,179,0.976,0.993,0.595,Bad
Q312,Q312_R31_C7,0.984,189,0.933,1.0,0.397,Bad
Q312,Q312_R31_C8,1.0,268,0.757,1.0,-0.082,Bad
Q312,Q312_R31_C9,0.837,71,0.97,1.0,0.495,Bad
Q312,Q312_R31_C10,0.872,67,0.97,0.993,0.57,Bad
Q312,Q312_R37_C1,0.93,97,0.935,0.989,0.508,PotentiallyUseful
Q312,Q312_R37_C2,0.859,151,0.963,1.0,0.559,PotentiallyUseful
Q312,Q312_R37_C3,0.914,109,0.941,1.0,0.596,Good
Q312,Q312_R37_C4,0.968,146,0.921,1.0,0.498,Good
Q312,Q312_R37_C5,0.922,152,0.952,0.987,0.49,PotentiallyUseful
Q312,Q312_R37_C6,0.933,104,0.951,1.0,0.482,Bad
Q312,Q312_R37_C7,0.929,124,0.963,1.0,0.478,Bad
Q312,Q312_R37_C8,0.854,59,0.974,1.0,0.65,Bad
Q312,Q312_R37_C9,0.889,108,0.957,1.0,0.556,Good
Q312,Q312_R37_C10,0.831,176,0.942,0.987,0.562,Good
Q312,Q312_R42_C1,1.0,267,0.851,1.0,0.183,Bad
Q312,Q312_R42_C2,0.933,193,0.939,1.0,0.568,PotentiallyUseful
Q312,Q312_R42_C3,0.93,214,0.924,1.0,0.517,Bad
Q312,Q312_R42_C4,0.914,205,0.935,1.0,0.338,PotentiallyUseful
Q312,Q312_R42_C5,0.964,234,0.9,1.0,0.563,Bad
Q312,Q312_R42_C6,0.984,197,0.557,1.0,-0.041,PotentiallyUseful
Q312,Q312_R42_C7,0.923,47,0.937,1.0,0.448,PotentiallyUseful
Q312,Q312_R42_C8,0.981,244,0.889,1.0,0.249,Bad
Q312,Q312_R42_C9,0.979,272,0.789,1.0,0.288,Bad
Q312,Q312_R42_C10,0.983,202,0.865,1.0,0.361,Bad
Q312,Q312_R47_C1,0.983,219,0.896,1.0,0.427,PotentiallyUseful
Q312,Q312_R47_C2,0.982,235,0.907,1.0,0.396,PotentiallyUseful
Q312,Q312_R47_C3,0.97,178,0.938,1.0,0.48,Bad
Q312,Q312_R47_C4,0.941,144,0.944,1.0,0.49,PotentiallyUseful
Q312,Q312_R47_C5,0.981,243,0.847,1.0,0.441,PotentiallyUseful
Q312,Q312_R47_C6,0.966,218,0.936,1.0,0.417,Bad
Q312,Q312_R47_C7,0.938,49,0.938,1.0,0.602,PotentiallyUseful
Q312,Q312_R47_C8,0.887,1,0.943,1.0,0.409,PotentiallyUseful
Q312,Q312_R47_C9,0.94,151,0.937,1.0,0.589,Bad
Q312,Q312_R47_C10,0.943,97,0.882,1.0,0.173,PotentiallyUseful
Q312,Q312_R51_C1,0.938,170,0.94,0.987,0.456,PotentiallyUseful
Q312,Q312_R51_C2,0.985,152,0.898,1.0,0.323,Bad
Q312,Q312_R51_C3,0.894,167,0.956,1.0,0.576,Bad
Q312,Q312_R51_C4,0.947,98,0.914,1.0,0.239,PotentiallyUseful
Q312,Q312_R51_C5,0.948,216,0.941,1.0,0.534,Bad
Q312,Q312_R51_C6,0.927,722,0.924,0.995,0.355,PotentiallyUseful
Q312,Q312_R51_C7,0.911,90,0.962,0.992,0.489,Bad
Q312,Q312_R51_C8,0.892,86,0.945,1.0,0.603,Bad
Q312,Q312_R51_C9,0.941,135,0.945,1.0,0.359,PotentiallyUseful
Q312,Q312_R51_C10,0.897,7,0.937,0.99,0.511,PotentiallyUseful
Q312,Q312_R57_C1,0.928,31,0.962,1.0,0.512,Bad
Q312,Q312_R57_C2,1.0,75,0.712,1.0,-0.096,Bad
Q312,Q312_R57_C3,1.0,187,0.668,1.0,-0.018,Bad
Q312,Q312_R57_C4,0.932,180,0.876,0.986,0.38,Bad
Q312,Q312_R57_C5,0.932,180,0.876,0.986,0.38,Bad
Q312,Q312_R57_C6,0.973,99,0.823,1.0,-0.04,Bad
Q312,Q312_R57_C7,0.981,261,0.788,1.0,0.318,Bad
Q312,Q312_R57_C8,0.981,261,0.788,1.0,0.318,Bad
Q312,Q312_R57_C9,0.981,261,0.788,1.0,0.318,Bad
Q312,Q312_R57_C10,0.922,150,0.921,1.0,0.523,Bad
Q312,Q312_R60_C1,0.94,147,0.931,1.0,0.349,Good
Q312,Q312_R60_C2,0.906,134,0.897,1.0,0.678,PotentiallyUseful
Q312,Q312_R60_C3,0.898,62,0.917,1.0,0.618,Good
Q312,Q312_R60_C4,0.876,98,0.971,0.992,0.567,Bad
Q312,Q312_R60_C5,0.91,187,0.929,0.985,0.457,Good
Q312,Q312_R60_C6,0.941,254,0.929,1.0,0.442,Good
Q312,Q312_R60_C7,0.899,28,0.937,1.0,0.324,Good
Q312,Q312_R60_C8,0.813,205,0.962,0.979,0.688,PotentiallyUseful
Q312,Q312_R60_C9,0.889,67,0.925,0.989,0.488,Bad
Q312,Q312_R60_C10,0.922,98,0.952,1.0,0.434,Good
Q313,Q313_R4_C1,1.0,113,0.835,1.0,0.241,Bad
Q313,Q313_R4_C2,0.883,48,0.89,1.0,0.194,Bad
Q313,Q313_R4_C3,0.904,65,0.925,1.0,0.169,Bad
Q313,Q313_R4_C4,0.931,98,0.926,1.0,0.25,Bad
Q313,Q313_R4_C5,0.926,467,0.946,1.0,0.402,Bad
Q313,Q313_R4_C6,0.95,94,0.917,1.0,0.274,Bad
Q313,Q313_R4_C7,0.912,92,0.863,1.0,0.167,Bad
Q313,Q313_R4_C8,0.911,360,0.928,0.991,0.273,Bad
Q313,Q313_R4_C9,0.973,65,0.887,1.0,0.371,Bad
Q313,Q313_R4_C10,0.897,70,0.903,0.987,0.326,Bad
Q313,Q313_R6_C1,0.916,528,0.945,1.0,0.354,Bad
Q313,Q313_R6_C2,0.935,101,0.856,1.0,0.24,Bad
Q313,Q313_R6_C3,1.0,68,0.867,1.0,0.16,Bad
Q313,Q313_R6_C4,0.96,134,0.915,1.0,0.128,Bad
Q313,Q313_R6_C5,0.919,103,0.937,1.0,0.332,Bad
Q313,Q313_R6_C6,0.978,4,0.905,1.0,0.401,Bad
Q313,Q313_R6_C7,0.95,871,0.933,1.0,0.18,Bad
Q313,Q313_R6_C8,0.893,290,0.941,1.0,0.32,Bad
Q313,Q313_R6_C9,0.924,234,0.926,1.0,0.27,Bad
Q313,Q313_R6_C10,0.939,355,0.935,1.0,0.265,Bad
Q313,Q313_R9_C1,0.967,117,0.746,1.0,-0.003,Bad
Q313,Q313_R9_C2,0.964,49,0.844,1.0,-0.194,Bad
Q313,Q313_R9_C3,0.917,18,0.916,1.0,0.25,Bad
Q313,Q313_R9_C4,0.941,23,0.877,1.0,0.241,Bad
Q313,Q313_R9_C5,0.918,149,0.926,0.989,0.299,Bad
Q313,Q313_R9_C6,0.892,171,0.924,1.0,0.253,Bad
Q313,Q313_R9_C7,0.956,39,0.829,1.0,0.286,Bad
Q313,Q313_R9_C8,0.906,94,0.795,1.0,0.077,Bad
Q313,Q313_R9_C9,0.917,4,0.923,0.981,0.407,Bad
Q313,Q313_R9_C10,0.942,6,0.888,1.0,0.073,Bad
Q313,Q313_R10_C1,0.951,66,0.884,1.0,0.193,Bad
Q313,Q313_R10_C2,0.972,78,0.655,1.0,-0.061,Bad
Q313,Q313_R10_C3,0.912,86,0.817,1.0,0.267,Bad
Q313,Q313_R10_C4,0.921,42,0.872,0.975,0.086,Bad
Q313,Q313_R10_C5,0.942,16,0.905,1.0,0.238,Bad
Q313,Q313_R10_C6,0.956,17,0.896,1.0,0.104,Bad
Q313,Q313_R10_C7,0.943,31,0.896,1.0,0.126,Bad
Q313,Q313_R10_C8,0.964,23,0.914,1.0,0.045,Bad
Q313,Q313_R10_C9,1.0,93,0.799,1.0,0.078,Bad
Q313,Q313_R10_C10,0.946,62,0.874,1.0,-0.128,Bad
Q313,Q313_R30_C1,1.0,106,0.841,1.0,0.195,Good
Q313,Q313_R30_C2,1.0,106,0.841,1.0,0.195,Good
Q313,Q313_R30_C3,1.0,106,0.841,1.0,0.195,Good
Q313,Q313_R30_C4,1.0,106,0.841,1.0,0.195,Good
Q313,Q313_R30_C5,1.0,106,0.841,1.0,0.195,Good
Q313,Q313_R30_C6,1.0,106,0.841,1.0,0.195,Good
Q313,Q313_R30_C7,1.0,106,0.841,1.0,0.195,Good
Q313,Q313_R30_C8,1.0,106,0.841,1.0,0.195,Good
Q313,Q313_R30_C9,1.0,106,0.841,1.0,0.195,Good
Q313,Q313_R30_C10,1.0,106,0.841,1.0,0.195,Good
Q313,Q313_R37_C1,0.911,17,0.91,1.0,0.247,Bad
Q313,Q313_R37_C2,0.931,102,0.9,1.0,0.154,Bad
Q313,Q313_R37_C3,0.887,153,0.934,1.0,0.323,Bad
Q313,Q313_R37_C4,0.951,247,0.918,1.0,0.134,Bad
Q313,Q313_R37_C5,0.902,261,0.939,0.991,0.342,Bad
Q313,Q313_R37_C6,0.938,100,0.872,1.0,0.263,Bad
Q313,Q313_R37_C7,0.897,86,0.925,1.0,0.251,Bad
Q313,Q313_R37_C8,1.0,14,0.863,1.0,0.102,Bad
Q313,Q313_R37_C9,0.929,167,0.919,1.0,0.417,Bad
Q313,Q313_R37_C10,0.934,84,0.913,1.0,0.169,Bad
Q313,Q313_R41_C1,0.87,19,0.944,0.983,0.376,Bad
Q313,Q313_R41_C2,0.886,32,0.893,1.0,0.277,Bad
Q313,Q313_R41_C3,0.945,30,0.898,1.0,0.229,Bad
Q313,Q313_R41_C4,0.909,17,0.894,1.0,0.152,Bad
Q313,Q313_R41_C5,0.914,79,0.902,1.0,0.249,Bad
Q313,Q313_R41_C6,0.94,17,0.886,1.0,0.222,Bad
Q313,Q313_R41_C7,0.929,120,0.8,1.0,0.253,Bad
Q313,Q313_R41_C8,0.951,67,0.922,1.0,0.23,Bad
Q313,Q313_R41_C9,0.938,76,0.903,1.0,0.185,Bad
Q313,Q313_R41_C10,0.925,63,0.866,1.0,0.097,Bad
Q313,Q313_R43_C1,0.911,561,0.94,1.0,0.236,Bad
Q313,Q313_R43_C2,0.916,235,0.924,0.99,0.379,Bad
Q313,Q313_R43_C3,0.922,863,0.929,1.0,0.261,Bad
Q313,Q313_R43_C4,1.0,90,0.811,1.0,0.111,Bad
Q313,Q313_R43_C5,0.919,72,0.913,1.0,0.223,Bad
Q313,Q313_R43_C6,0.901,229,0.908,0.99,0.235,Bad
Q313,Q313_R43_C7,0.943,70,0.77,1.0,0.248,Bad
Q313,Q313_R43_C8,0.976,50,0.895,1.0,0.272,Bad
Q313,Q313_R43_C9,0.878,19,0.91,0.982,0.322,Bad
Q313,Q313_R43_C10,0.881,163,0.906,0.989,0.297,Bad
Q313,Q313_R48_C1,0.873,100,0.925,0.986,0.279,Bad
Q313,Q313_R48_C2,0.94,11,0.886,1.0,0.195,Bad
Q313,Q313_R48_C3,0.859,165,0.92,1.0,0.224,Bad
Q313,Q313_R48_C4,0.829,47,0.926,0.957,0.362,Bad
Q313,Q313_R48_C5,0.895,208,0.928,1.0,0.283,Bad
Q313,Q313_R48_C6,0.894,26,0.886,1.0,0.379,Bad
Q313,Q313_R48_C7,0.863,38,0.914,0.984,0.279,Bad
Q313,Q313_R48_C8,0.936,28,0.914,1.0,0.109,Bad
Q313,Q313_R48_C9,0.925,48,0.893,1.0,0.168,Bad
Q313,Q313_R48_C10,0.971,94,0.887,1.0,0.096,Bad
Q313,Q313_R50_C1,0.883,84,0.907,1.0,0.215,Bad
Q313,Q313_R50_C2,0.93,89,0.655,1.0,0.291,Bad
Q313,Q313_R50_C3,0.95,61,0.908,1.0,0.221,Bad
Q313,Q313_R50_C4,0.897,116,0.861,1.0,0.288,Bad
Q313,Q313_R50_C5,0.929,158,0.928,1.0,0.245,Bad
Q313,Q313_R50_C6,0.934,626,0.926,0.995,0.215,Bad
Q313,Q313_R50_C7,0.9,27,0.896,1.0,0.258,Bad
Q313,Q313_R50_C8,0.94,156,0.704,1.0,0.239,Bad
Q313,Q313_R50_C9,0.971,76,0.856,1.0,0.208,Bad
Q313,Q313_R50_C10,0.971,76,0.856,1.0,0.208,Bad
Q314,Q314_R2_C1,1.0,39,0.427,1.0,0.09,Good
Q314,Q314_R2_C2,1.0,43,0.527,1.0,0.033,Good
Q314,Q314_R2_C3,1.0,19,0.78,1.0,0.178,Bad
Q314,Q314_R2_C4,0.941,30,0.794,1.0,0.236,Bad
Q314,Q314_R2_C5,0.913,10,0.862,1.0,0.233,Bad
Q314,Q314_R2_C6,0.96,5,0.882,1.0,0.177,Bad
Q314,Q314_R2_C7,0.935,42,0.875,1.0,0.322,Good
